dataset,sample_id,patient_id,tissue,abundance_eligible,task004_cluster_type,task004_cluster_id,n_cells,n_rescued,rescued_fraction,n_neutrophil,n_ambiguous_myeloid,top_project_broad_celltype,cluster_review_flag,review_note
nature_xue,A035_HCC,nature_xue_A035,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_01_MARCO,1,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A035_HCC,nature_xue_A035,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_05_LILRA4,4,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A035_HCC,nature_xue_A035,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_05_KLRD1,4,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A035_HCC,nature_xue_A035,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_07_KDR_APOA2,1,0,0,0,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A035_HCC,nature_xue_A035,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Neu_05_ELL2,3,0,0,3,0,neutrophil,none,No rescued-cell dominance flag.
nature_xue,A035_HCC,nature_xue_A035,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Neu_11_CCL4,1,0,0,0,0,other/uncertain,none,No rescued-cell dominance flag.
nature_xue,A035_HCC,nature_xue_A035,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mo_01_CD14,2,0,0,2,0,neutrophil,none,No rescued-cell dominance flag.
nature_xue,A035_HCC,nature_xue_A035,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_03_GZMK_S1PR1,1,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_03_GPR183,228,0,0,4,16,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_10_PDCD1,120,0,0,2,4,T/NK,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_02_CD1C,177,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_08_GZMK,2378,0,0,1,21,T/NK,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_07_SLC40A1,1286,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_10_FOXP3_CTLA4,634,0,0,0,8,T/NK,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_02_FCGR3A_CXCR4,354,0,0,0,1,T/NK,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_05_KDR,191,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_08_APOE,237,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_05_CD160,1001,0,0,1,1,T/NK,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_B_04_STMN1,3,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_07_KDR_APOA2,54,0,0,0,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_09_STMN1,121,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_05_IL1B,225,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_08_STMN1,44,0,0,0,2,T/NK,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mu_01_MYH11,35,0,0,0,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_04_GNLY,110,0,0,0,4,T/NK,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Tumor,870,0,0,0,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_06_STMN1,38,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_05_CD69,258,0,0,0,1,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_B_02_MS4A1_CD83,107,0,0,0,1,B,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_gdT_04_STMN1,3,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_06_CXCL9,272,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_07_STMN1,116,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_13_STMN1,217,0,0,0,5,T/NK,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_06_KDR_ESM1,130,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_08_IGFBP3,33,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_01_CLEC9A,49,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mu_02_ABCC9,125,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_04_ACKR1,21,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mono-like_03_CD14CD16,138,0,0,11,0,B,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_11_FOXP3_STMN1,28,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_B_03_MZB1,65,0,0,0,1,plasma,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_04_PLCG2,6,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_07_CXCL13,61,0,0,0,1,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_03_LAMP3,15,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_04_TREM2,14,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Fb_02_CXCL12,13,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_gdT_02_GNLY,3,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Neu_07_APOA2,8,0,0,5,0,neutrophil,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_10_STMN1,21,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_03_SPP1,23,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_11_SLC4A10,18,0,0,0,1,T/NK,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mono-like_02_CD16,2,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mast,5,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_01_MARCO,13,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_05_LILRA4,5,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_03_FCGR3A_IFNG,1,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_06_PLCG2,3,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_07_PLCG2,2,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_06_CD69,12,0,0,1,1,T/NK,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_02_CCL20,2,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_09_PDCD1_IFNG,3,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_gdT_03_KLRD1,3,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mono-like_01_CD14,5,0,0,4,1,neutrophil,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mu_03_STMN1,5,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_04_BAG3,2,0,0,1,0,neutrophil,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Fb_01_FAP,1,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A037_HCC,nature_xue_A037,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_03_TFF3,1,0,0,0,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_08_IGFBP3,107,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Tumor,5248,0,0,0,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_08_GZMK,549,0,0,1,14,T/NK,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mono-like_03_CD14CD16,47,0,0,5,1,B,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mu_02_ABCC9,271,0,0,0,1,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_07_SLC40A1,436,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_05_IL1B,344,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mu_01_MYH11,659,0,0,1,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Fb_02_CXCL12,101,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_03_GPR183,597,0,0,5,9,T/NK,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_10_STMN1,121,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_05_CD160,124,0,0,0,3,T/NK,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_11_FOXP3_STMN1,11,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_11_SLC4A10,75,0,0,0,1,T/NK,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_07_CXCL13,121,0,0,1,2,T/NK,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_10_FOXP3_CTLA4,374,0,0,1,22,T/NK,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_05_KDR,204,0,0,0,1,endothelial,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_10_PDCD1,53,0,0,0,2,T/NK,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_05_CD69,124,0,0,0,2,T/NK,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_07_KDR_APOA2,59,0,0,0,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_08_STMN1,101,0,0,2,2,T/NK,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_06_STMN1,14,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mu_03_STMN1,10,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_13_STMN1,49,0,0,0,1,T/NK,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_04_GNLY,89,0,0,0,2,T/NK,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_B_02_MS4A1_CD83,101,0,0,0,1,B,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_02_FCGR3A_CXCR4,71,0,0,0,2,T/NK,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_B_03_MZB1,32,0,0,0,2,plasma,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_04_BAG3,3,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_07_STMN1,24,0,0,0,1,B,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Fb_01_FAP,21,0,0,0,0,fibroblast/mesenchymal,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_B_04_STMN1,54,0,0,1,2,B,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_02_CD1C,36,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_09_STMN1,41,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_01_CLEC9A,12,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_03_TFF3,26,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_06_CD69,28,0,0,0,3,T/NK,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_06_KDR_ESM1,31,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_04_ACKR1,36,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_05_LILRA4,4,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_08_APOE,7,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_06_CXCL9,22,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_02_CCL20,13,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_04_TREM2,6,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mono-like_01_CD14,10,0,0,6,0,neutrophil,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_01_MARCO,3,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_09_PDCD1_IFNG,1,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mast,9,0,0,0,0,mast,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_DC_03_LAMP3,3,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_07_PLCG2,2,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_12_IFIT3,1,0,0,0,0,T/NK,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_B_01_MS4A1,2,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Neu_07_APOA2,1,0,0,1,0,neutrophil,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_06_ITGA1,1,0,0,0,0,monocyte/macrophage,none,No rescued-cell dominance flag.
nature_xue,A039_HCC,nature_xue_A039,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_01_CLEC4A,1,0,0,0,0,endothelial,none,No rescued-cell dominance flag.
nature_xue,A043_HCC,nature_xue_A043,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Tumor,3671,0,0,1,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A043_HCC,nature_xue_A043,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_10_FOXP3_CTLA4,322,0,0,1,22,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A043_HCC,nature_xue_A043,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD4T_05_CD69,1761,0,0,4,50,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A043_HCC,nature_xue_A043,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_Mph_07_SLC40A1,1960,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A043_HCC,nature_xue_A043,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_B_02_MS4A1_CD83,35,0,0,0,0,B,none,No rescued-cell dominance flag.
nature_xue,A043_HCC,nature_xue_A043,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_EC_07_KDR_APOA2,180,0,0,0,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A043_HCC,nature_xue_A043,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_CD8T_13_STMN1,255,0,0,4,24,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
nature_xue,A043_HCC,nature_xue_A043,Tumor,CONDITIONAL,author_annotation_unit,author_cluster_NK_02_FCGR3A_CXCR4,45,0,0,1,0,hepatocyte/tumor epithelial,none,No rescued-cell dominance flag.
